patient_id,HALLMARK_E2F_TARGETS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_MYC_TARGETS_V1
TCGA-AR-A2LO,-0.09363727080176369,0.5912463293945378,0.8213885162069022,0.23519461534732125
TCGA-3C-AALI,0.8728730647377906,-0.1937366224156777,-0.3087045795542038,-0.14686666106635676
TCGA-E2-A1LS,-0.32261880650213426,-1.1323300743425833,-1.0438827824798267,0.40313398831950037
TCGA-BH-A1FG,-0.41122039348964645,-1.3327099958301962,-0.8698084580586138,0.2951047934189627
TCGA-A8-A08H,0.17813831354956944,1.4944791508051687,1.6103545487991204,0.2669528992276991
TCGA-AR-A0TS,1.2152006444066827,0.2286392499559375,0.2289784824350616,-1.146586561555672
TCGA-A2-A3XU,1.0292028163316107,-2.0431527878737272,-0.9659899352708138,3.0161274978377914
TCGA-D8-A1XG,-0.5511265601319888,-0.10805958482827403,-0.7526875363828426,-1.3583803653048552
TCGA-AR-A0TT,0.14824322764855702,0.6959363502001435,0.972068709419073,-0.3120763209781347
TCGA-D8-A1JJ,0.5727524716010299,0.7724217973264796,-0.11415146513383445,0.38070584987402406
TCGA-D8-A145,-0.8402868153865359,0.5481233899684658,-0.40874473960321706,-1.2352745696460068
TCGA-BH-A1ES,0.5653159464734857,0.8825386390401275,-1.1608830761144098,-0.28561013228907395
TCGA-C8-A12M,0.12486615227457348,-1.749679612592937,-2.03396592375279,-0.05585722793352679
TCGA-A2-A0CY,0.17151554463243876,-1.223122474846987,-0.9878251920719858,1.546733700257576
TCGA-A8-A08L,1.143696673124559,-0.4407516731154368,-0.725119244559775,0.39428610803745306
TCGA-OL-A5S0,0.810974018268123,0.8345161752324343,1.3292945582074527,1.9728113676546035
TCGA-C8-A1HJ,2.0390396262304202,-0.6681754640065943,-0.4441359034027011,2.2422990542023737
TCGA-BH-A0BR,0.01646640513605277,1.4199898391082506,1.3430917836111878,-1.0557892337523953
TCGA-AO-A12E,0.3021257073018669,-0.12313550623296157,0.3858485205485805,-0.10594134806545391
TCGA-S3-AA15,0.668235521180803,1.1547403177738975,1.7768115605797485,0.7109537495529074
TCGA-OL-A5D7,1.8398112474777322,-1.6542628756599265,0.4536528382402906,2.149053192676716
TCGA-OL-A5DA,-0.7600703532186192,-0.3558230882971796,-0.7866080644227299,-0.056025556858305806
TCGA-B6-A0RL,1.2339421480341088,-4.593638409190581,-2.269939428994861,0.4638762167420695
TCGA-OL-A66N,-1.4094621914171888,0.12491560648782345,-0.47995740618656096,0.6296070866283153
TCGA-A2-A0CM,1.6009144949155796,0.20321782682806822,1.4196892931957803,1.3171782293290362
TCGA-S3-A6ZG,0.49627987555793374,-0.6812984006364057,-0.5922209981786727,-0.3368620315268197
TCGA-E9-A1RB,1.7241123726463337,-0.1601724633096668,-0.11054200474480014,1.6511572437736621
TCGA-A2-A4RY,-1.5149709160308915,0.91202759483054,0.5867713374772189,-1.3390508860860006
TCGA-E9-A1R6,0.2541769819382013,-0.26348369308164477,-1.2180080206916675,-0.38110719686199324
TCGA-E9-A1R3,-1.9455132646052409,1.2784595698049397,1.1236583555781487,-1.2161315789964242
TCGA-D8-A1JK,0.6810428782390684,0.9146109941971103,1.7956855579242261,0.229979604221547
TCGA-A2-A0CR,-0.7285874066973427,0.2066593732609991,1.3088442917897032,0.37659542788203304
TCGA-BH-AB28,-0.3027171772680358,0.05671637191071074,-0.16276623353923586,0.16923674347067916
TCGA-E2-A10C,0.33834858425024267,-0.5616919285653544,-0.6965728595330599,0.5824881651646451
TCGA-B6-A0WW,0.1646792948123974,0.17599937269754784,-0.5905969004970593,-0.758863012237859
TCGA-BH-A6R8,-0.6999352836304055,-1.1609349836749678,-0.4769293166582865,-0.29924051682137687
TCGA-D8-A27L,-0.7416209071393816,1.0676453722253514,0.35393826494920866,-0.881190180201134
TCGA-BH-A0EE,1.3284437097824908,-2.6066841510773346,0.3231257435105012,1.32203302163894
