patient_id,immune_score,emt_score,hrd_score,PI3K_score,p53_score,MYC_score,MAPK_score,WNT_score,hypoxia_score,cellcycle_score,apoptosis_score,angio_score,dna_repair_score,TMB_score
TCGA-GM-A2DO,-1.1362041623595838,2.6331244410526446,-0.5414056364677508,-0.496256689574707,-0.3979562019080292,-1.1230136380206823,-1.5285934033281392,-0.6995835674332396,-1.1087507101594771,0.5407443245368383,1.2389362019999772,-1.2670951068091387,0.3732894551883313,1.253251982368377
TCGA-AR-A24N,1.0163726264630977,-0.4256497097847093,0.1033282233606042,0.0516620999873146,0.8596150169361495,-1.3268426945837155,-0.0593780015607543,-0.3418075589271784,1.3334694096479278,0.343886636935202,0.7970362808810613,-0.617655620138359,1.7336698596622149,-0.342876871457709
TCGA-AC-A3TN,0.5145113747605529,-0.4790233338695343,-0.4754029400385476,-1.668428625878401,-1.2470998432459282,-0.164963265608016,-2.3779703274546224,2.151637678306781,-1.3367215406547317,-0.7587098017119177,1.199062268618069,0.099186598441217,-1.2836983219354303,-1.4004706980626263
TCGA-A8-A094,-0.3727201053423299,1.4740158269726922,0.0503187532338497,1.4468313260222014,-2.049210544965428,0.0730574181538579,-0.8545647626000974,-0.5788693787365088,1.349080455649235,0.5590308736740566,-0.8818857601480785,1.0629761773844972,0.8019117107101386,1.5424527386856575
TCGA-E2-A1IJ,-0.7476462709423661,0.5118132993096994,1.1438467876797545,-0.1391302728037853,0.1214591590363677,0.3386661959645777,-0.1357753550607339,0.3988169500196145,-0.6801077301395047,-0.9075333034772116,0.1615958526316116,-0.2661030683824937,-0.7096828178231327,-0.8244970196487085
TCGA-A7-A3J1,0.4295815996012569,0.7801959975858751,-0.5515035587098809,0.308953274243921,-0.3206255882232925,-0.3773035426754815,0.5103499701572352,-0.3474418267776669,-1.3429164001790594,-1.4717714603706562,0.4777967644735069,-0.3756258262580886,0.0916041058399295,-1.4004706980626263
TCGA-D8-A73W,0.4740869571168287,-0.3573827571195918,0.665524685206261,-0.628035728080965,-0.2561730413388233,1.0945017088064322,-0.2225642881299808,-0.734234314713747,0.0761194215269091,-0.5828119690311768,0.2049424769456928,1.62042509972932,-0.4096022156116997,-0.22343776492668083
TCGA-GM-A2DF,-0.4133953281741055,1.151831492288946,-0.342155072339639,-0.0619255124635901,-1.2897156681647062,1.6649980579052237,-0.0391336650665516,0.1659808310981537,-0.0028443878765174,0.2651094345866721,-1.0856583030608968,0.3979287623097751,-0.7466662807470587,-0.22343776492668083
TCGA-A7-A4SF,-0.8164369492275966,0.4227443520804547,-1.6263148751504564,-0.6289931715575666,0.6849212412106885,0.0341210300990989,-1.272537185275055,-0.937208814027615,-0.1138975696159639,0.5638655756232472,-0.6923760549923937,-2.4088792117288533,0.3196151946491742,-1.4004706980626263
TCGA-AC-A3EH,-0.1644379293141921,-0.2491338489143476,0.8121288497136714,1.020333777355978,0.0832604488171949,0.4051906780681842,-0.8548726612540026,1.1346523312934955,0.7620142680604585,-0.1765832476064769,-0.7556286398283819,-0.1833062153081725,-0.0109526448247638,-1.4004706980626263
