patient_id,immune_score,emt_score,hrd_score,PI3K_score,p53_score,MYC_score
TCGA-A2-A04N,-0.3927482558604738,-0.8156265477769734,0.2032152981649003,-0.1087532025008231,0.8334233931539449,-0.25658117368158456
TCGA-EW-A1P4,0.8611751867351644,1.4980481185028185,0.5970730649655664,1.082045361438501,0.9409894680219402,1.3748828348489814
TCGA-AR-A0TP,-0.1557330991946917,-2.075115234717348,0.2973834588155842,1.1207783020826751,0.45908847558269217,0.11840167911712329
TCGA-A8-A075,1.5514419815822476,0.8132772549260036,0.269448791915136,0.5369118619902115,-2.0060348040988063,-0.15586506437914
TCGA-EW-A1J5,-1.4869209574761182,1.133568990778175,0.4109473530221783,0.5103645655936402,0.13184871051291766,-1.0263574787289729
TCGA-BH-A18M,0.9653524964594116,-0.5448551088870172,0.6074599711041898,0.09483409675026483,1.3186216683971346,0.4947541536062007
TCGA-AQ-A54N,1.0967939193777696,0.0073403667429488,-2.828229809194144,-3.2656184254753984,-3.8603519975721223,0.9539687403625635
TCGA-AN-A0XP,-1.3365872976713151,-0.9660605862521786,-0.0778542837214723,-0.01805719317220691,-0.034010835813323086,-1.608153206773304
TCGA-E2-A15A,-0.854265364195612,0.9328297733808012,-0.3469786676986928,0.9080517696458912,0.39270732932233876,0.8968848649104244
TCGA-A2-A4S3,-1.339154472857594,0.8978920261717976,-0.6925921126010091,-0.7621648551206969,-0.9273256241473264,0.1086186670430638
TCGA-BH-AB28,-0.5786474369918959,0.0280796168278677,-0.672606036427085,-1.2638652368578676,-0.16328920688080933,0.4026960099892979
TCGA-E2-A10B,-0.8484260675207693,-0.2804220496737118,-0.0816576671224882,1.0487089203896889,0.3076623181340553,-0.4255337922005955
TCGA-E2-A10E,-0.8486254363072634,0.2026218924688798,0.0719376170338711,-1.2808380984884598,0.4087582531603576,0.6648318185137285
TCGA-LL-A5YP,-1.2626863058765632,-0.1242068562551757,1.159762231374716,0.5000938082992313,0.17514887714572258,1.5163941045002556
TCGA-B6-A0RS,1.4190533957473563,1.0425177647013837,-0.4160335733582008,0.1465360444865352,-0.10717318633082212,0.22826490470881408
TCGA-BH-A1F8,-0.0963380977721763,-0.0272004857140114,-0.0535303557687961,-0.691052916904303,1.9933825984250353,0.2682285090313487
