patient_id,HALLMARK_ANGIOGENESIS,HALLMARK_APOPTOSIS,HALLMARK_DNA_REPAIR,HALLMARK_E2F_TARGETS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_MYC_TARGETS_V1,HALLMARK_PI3K_AKT_MTOR_SIGNALING
TCGA-BH-A18F,0.891185523469403,0.7170962068095584,0.694283064049055,0.7267470138271338,0.8930666681271053,0.3753582470170777,0.0713892649094531,0.5567180380607496
TCGA-AC-A3OD,0.0465845630303758,0.1969719389578657,-0.5354480065291605,-0.3112574530066981,-0.2869579003880204,0.3558757459382035,0.1644938554003322,0.2280725992040221
TCGA-C8-A12V,0.6550788391666974,2.9877722834275384,0.2202669029318861,0.5846797647221423,-0.1450458376625163,1.960877961935504,-0.1673447197780566,0.6337835669162307
TCGA-A8-A06O,-1.375681168194545,-1.1628489067737842,1.287454058235537,0.9409641255059862,-0.5338473992650389,-0.8751179347523563,1.1887421475409043,0.4953298106549301
TCGA-E9-A1RD,-0.4210758551996298,-0.9025761651355448,0.4759974798353077,-0.3249250400200732,-0.2560036790241495,-0.7896650517586354,-0.5113302697431468,-1.0921925901223692
TCGA-A8-A06N,-3.093594669678489,-2.854345254716,0.7914159687189569,-0.0486359360789635,-4.495451001846527,-2.2218139380832795,-1.155263572905039,-1.1922244129405155
TCGA-A7-A13D,1.037378950921829,0.1862660058268908,0.3328295067373212,1.227186773214905,0.7558530808600532,0.2079367765622326,0.7948573004482521,-0.088564424955241
TCGA-D8-A1XQ,0.0546899585448953,0.5040583658863517,0.4414879349347457,0.6330742433383165,0.4230424064373199,1.2113448012057244,0.5691006426613225,-0.6890542005185963
TCGA-AR-A0TW,-1.1707205050609977,0.393754964348556,0.2066725143398174,-0.1401373973202843,-0.9474973978383172,-0.0855570484711936,-0.1667068505840484,-0.2492178386668456
TCGA-JL-A3YX,-0.5135179393954232,0.0052725560144907,0.3447903314231286,0.3970047370791671,-0.1748250159576467,-0.5939757467800288,1.558716654181908,-0.7409523147318393
TCGA-BH-A0H7,-0.1996863594384376,-0.7523749582382204,-0.6842783373997525,0.1155986362046637,0.9711441739871266,-0.3575557267045089,0.3561177616910051,0.0947078598537311
TCGA-OK-A5Q2,0.4885229896557059,0.7886135210159361,-0.3237717355657792,0.1631241872650227,0.4592098027972813,0.099406679939242,0.2986555899320108,0.1880571339884782
TCGA-D8-A141,0.8162013077115943,1.4784951726016675,-0.7661814250732008,-0.7675153590338771,1.5497230769774963,1.5124861272892134,-0.366133641823236,0.871994207484662
TCGA-A7-A56D,0.2949154221561443,0.2305357242950909,-1.2922089123751033,-0.287851103429669,0.6467707292169119,0.165772385903221,0.2561436197673234,-3.4253479429614773
TCGA-C8-A26V,-0.6149943541968748,0.4110162326268872,0.2249787398127606,0.4167442339283168,-0.1417940545246876,-0.2427627283223261,0.1258952201500708,-0.415426488125465
TCGA-A2-A0YE,-0.2838441774214681,-1.2244855022050798,0.9797695414227268,1.30886382505456,0.4192425372588049,-0.5587861800160516,-0.5612542399620486,-0.2444903751620795
TCGA-A2-A0CW,-1.2312280282926715,-0.9299246250400284,0.9981726960918588,1.2316607812953866,-1.5251388364742873,-1.0047142054776648,0.344330533437766,-0.2134704851402148
TCGA-AR-A24K,-2.0234009512036457,-0.920009081371294,1.993772690770633,0.7980716599358186,-0.6719286742714835,-1.2180329264396572,0.9303935394433795,-0.2861524612684993
TCGA-A1-A0SQ,-0.5411849977443931,-1.3133319043628686,0.4936383193589503,0.154583859626311,-1.0911373398706197,-1.2210174688698128,-0.7417101473293564,0.0477528186609799
TCGA-C8-A27B,-0.5620477185633758,1.18877973920991,2.050317394773826,1.8574559459782165,-1.0855787456514436,1.7363804375132983,0.8033492137709431,0.0931940330569342
TCGA-D8-A143,-0.0701427530555037,-0.3795236620918003,2.2246908239707754,1.9347459992239109,-0.6192337333751263,-0.1910264227865417,0.6630434749692651,-0.3126444630212295
TCGA-E9-A248,-1.2609747225145107,-0.1259905145680012,1.2641637013309532,1.2913641809862195,-0.8081806708418184,-0.1395363468704759,0.2781728633039224,0.9317791706851796
TCGA-A2-A04N,-0.0322946470430777,-0.3215561783735258,-0.448308921495255,-0.7001663184344639,0.8022736544553154,-0.2686417800709363,-0.3184807076164865,0.5604835102458767
TCGA-A2-A3KC,1.0353825102649217,0.2244450369512142,-0.4789270502447328,-0.2568367873112627,0.9177038025927068,0.111589804254903,-0.8393544938182849,0.6514653837557398
TCGA-A2-A0EM,-0.262102614148511,-0.73951487275249,-0.1390695616432656,-0.39930186883934,0.5220939929831233,-0.8192856971379396,0.0200016287001596,-0.1439973233700301
TCGA-GM-A2DI,0.89595958028373,2.4916322946825917,-0.5829437129015096,-0.6849471285462447,0.8873697886287717,1.967640864986322,-0.2007510147594372,2.131408046777664
TCGA-AO-A12B,-1.1976038576454258,-0.938648794779388,-0.1528291811728508,-0.2062512796172621,-1.6743993425953876,-1.481694702646413,0.6147791701595682,-1.198216141858797
TCGA-BH-A0DT,0.4478483597799126,0.8338607650230028,-0.464880242077729,-0.6826211624787092,0.93108964790051,0.7257888155764808,-0.7422679894274282,1.413153974520188
TCGA-A7-A4SC,0.5940169744480229,0.1800293519091433,-0.6705328458423035,-0.997413605550114,0.3339050941678047,0.1105641301904728,-1.489906478296192,0.2634913779833839
TCGA-D8-A140,-0.3521342671074459,-0.7366776092822411,0.5042032196036399,-0.1495396343476766,-0.6924668893241778,-0.4501979418504235,-1.4962898930066209,0.820579588604128
TCGA-A8-A07O,0.2915922140401406,0.3046776451901571,1.5730842263083338,1.844195401253824,-0.5455060674171414,0.5456762085706914,1.658297787085688,1.5078030460524137
TCGA-BH-A208,1.67751206010666,-0.3662364552802851,-1.5977954204910605,-0.7891658911186068,1.879199754125258,0.5791186962547609,-0.6371895916034254,1.071573865406018
TCGA-B6-A0IA,-1.998405650639032,-0.5144405846222541,0.1420818438374985,0.4185176133564492,-1.7720203974250488,-0.6795685438755402,0.9379995842156076,-1.7306872440025185
TCGA-AR-A0TZ,-1.0020200206053436,-0.7043759816072473,1.951502741911505,1.0837633720577742,-0.2553808607542495,-0.4660997803154973,-1.306402249657299,1.5247849850060895
TCGA-E2-A10A,-0.6180606722517548,-0.5271670064841398,1.0631909046739016,0.7386228608134429,0.0105640438674052,-0.2018822385329808,-1.2015025361481917,0.4432738863449379
TCGA-A7-A6VW,-0.5320478863515338,1.0426224509940472,0.7519065319472549,1.5512768703361055,-0.2136794321588754,1.249946329977628,2.383161609586097,-1.9718275093881044
TCGA-C8-A26Y,-0.6094639557174117,0.905359686420602,0.8197965086827854,1.165206868079168,-1.5470713769073552,0.0099217999850663,-0.6558230968747265,-0.7500862708653174
TCGA-AO-A0J5,0.5513717858640165,-1.0074836787870611,-0.5602593408573996,-0.33010961366618,1.0913410190036628,-0.5883587714768733,-1.3080381801203675,0.5748801631793133
TCGA-B6-A2IU,-0.887489314808807,-0.3447772453827225,0.626046610278615,0.0653031021089159,-1.1116944170666168,-0.8494208776260156,-0.3636881748151236,-0.9720415258887384
TCGA-C8-A26Z,-1.2009297452076009,-1.0745071381439315,0.2988386739983532,0.0574444140031752,-0.4193427091006529,-1.5882152259148845,-0.9007943011174032,-0.2097102342961302
TCGA-D8-A27N,0.4728044760426311,0.3582167811696772,-0.5123553404149367,0.254703934742147,0.8284588697229082,0.6328989474255439,0.6165879892944592,0.184165556493307
TCGA-D8-A27K,-0.159163137790281,0.1878267251586985,-0.0481873968104206,-0.7453586873381398,0.5003038060660626,0.142783933646862,-1.15715395187984,1.5457204139744252
TCGA-E2-A14X,0.0438110032598631,0.6468000881077433,0.4824329664740246,0.8285882425033321,-0.4829982964886741,0.0038445743297743,0.6871764408192115,-0.1014646094013312
TCGA-A2-A1G1,0.3057350746346564,0.8978269539735255,1.15009367523503,1.2376292386734349,0.6075906647773285,1.2454069069926128,0.3669330481627564,1.0997613955836054
TCGA-A7-A26I,-0.1502984902487543,-0.3087578419875941,0.8800911877763528,1.2760970012217705,0.6500397566960845,-0.1718512428443885,-0.0409261152945131,0.5482416186511223
TCGA-BH-A6R9,1.8623449140776405,1.714399392422861,-1.2669643648983473,-0.8219787129876444,2.4798559360465804,2.3291355838079,-0.2475860002325777,0.4433102293276887
TCGA-A7-A0DA,0.4267414788725973,-0.7376635810812303,-0.374890844159273,0.2647830197891008,0.758484939503139,-0.0926066096131408,-0.3359976625407254,0.362351883960414
TCGA-A8-A09E,-1.4146863460275203,-1.0586251070837709,1.399168943963424,0.7884444821998218,-0.9624100952118188,-1.0436654878593743,0.4041849562782323,-1.6501805934192002
TCGA-AN-A0G0,-0.0729080289283741,-0.4184510522666163,1.432015924937433,1.482106709842823,-0.167824523213099,-0.2008668343742184,0.6135223044374192,-0.5855909823278308
TCGA-E2-A15E,-0.3567091539292593,-0.8474843483840001,0.0310856579934932,-0.3082224966163849,0.3038263079291478,-0.4152901718298254,-0.3328459130954731,0.9403759638730518
TCGA-LL-A73Z,1.0773901907780594,0.7389787592352018,-1.03747867978925,-0.0532744788645427,0.7153927059691901,0.5018419542379992,1.2164421602064173,-0.5437381939120571
TCGA-E2-A9RU,-0.5632294025664368,-0.0084741522684687,0.4419284216566828,1.0084454466287418,0.1647577956338493,0.0674702686113997,2.422453212774045,-1.4749253919028795
TCGA-LD-A9QF,1.5685730991416855,2.703232984672192,-1.3157337337691566,-0.3970819014455255,1.0129284973510095,2.2589739528522066,0.614551658564971,0.9452280441706328
TCGA-OL-A66P,0.5135633069297421,2.668068484360815,-1.3609619956171586,-0.1462869448778174,0.1917996118515644,1.176361138019446,1.445950708985512,-1.21912436439695
TCGA-E2-A1LG,-2.0209761705245053,-0.5745105884137309,1.3554830855951574,1.504281057788695,-2.3058322456139178,-0.2785050073513327,0.9590047816025056,-0.8360587397151228
TCGA-A8-A081,-1.4147570474952698,-1.05232478285851,1.718966579866779,1.0456641503546795,-2.231783997951424,-1.0764726805714488,-0.1281895064193262,0.6713921220817616
TCGA-A8-A0A6,0.1660250962951701,1.132954328194995,-0.708344792932417,-0.8372301102449993,-0.0532412508816833,0.494303193287418,-0.6052398969645384,1.064413795021106
TCGA-BH-A0HB,-0.5899504586259718,0.5849467334698056,-0.2479151154054174,0.6747743114118441,0.066182920245697,0.4277521073909799,1.5445346038784196,-0.5119351254192777
TCGA-A8-A08B,-1.809152737405007,-0.1001633482943308,1.4258949260018754,1.160324751561651,-1.2714790847492137,-0.1851946862526658,1.6618652303656414,-1.2993656086798273
TCGA-E2-A15L,-0.1525588716277287,-0.327675567757182,1.009211855679551,0.4381102761535447,0.7656197228740252,-0.3574946642524961,-0.3877263837803211,-0.1821549231990119
TCGA-B6-A1KC,-1.4133726982622266,-2.9388091959542084,0.9461967952589274,0.3021329593361191,-1.6570706368859265,-2.3042961651860554,-0.662840140983423,-2.07061313415377
TCGA-E2-A15S,-1.4750603701566445,-2.7704258147604484,1.9610316269323973,1.4098539513110946,-2.123601293692306,-2.8784035232809373,-0.2093008312638872,-0.5684567205053215
TCGA-A2-A0YD,1.617839262012397,1.2907331176348065,-0.9404222159390933,-0.8919734947809155,1.5021039415511923,1.6119577224542896,-1.331243378146156,0.8783054640533288
TCGA-E2-A1B1,0.7036290344437092,0.5003234617733542,-0.1223152840157422,-0.1247501774979306,1.1776754212656813,1.4045762787467817,-0.7912560875504802,0.6623209727154439
TCGA-C8-A27A,-1.7030797705003666,-1.7631395554025306,2.011603589708832,1.5030431876182502,-1.387996803382482,-2.0318697837174176,-0.1537083673216956,0.1801608347666989
TCGA-A8-A082,-0.6575494138920756,-1.1361589815297948,1.1080893539070111,0.8486705639877962,-0.0420210664632926,-1.2213688085567624,-0.7799666835210448,0.48889382126036
TCGA-D8-A1JI,-1.688465015893329,-2.1159666699467903,0.3263013854367385,-0.7392465921216589,-1.9489654334608792,-1.182886508032969,-0.6986044344203283,-1.448399434760142
TCGA-A2-A0T7,-0.0320105748814242,0.1005921322984171,-0.3933530147628405,-0.1700023145978634,0.9919412747828787,0.2970070410404564,-0.9074905476016176,0.7104701745594388
TCGA-E9-A1N3,-1.9361425212269077,-1.9018558706282584,0.512721596829799,-0.2273268626623058,-1.872334748026216,-1.9484829525195424,0.0738181477646628,-0.60257106618083
